Deena Mehta,Businessperson,2/18/1961,India
Ragini Shah,Actor,10/16/1958,India
Asma Rahim,Physician,,India
Samaira Rao,Actor,11/27/1989,India
Meenakshi Patel,Politician,,India
Hiba Nawab,Actor,11/14/1996,India
Savitri Bai Phule,Politician,1/1/1981,India
Zaynah Vastani,Actor,12/8/2003,India
Saiyami Kher,Actor,1/1/1992,India
Pooja Singh,Actor,,India
Lavina Tandon,Actor,5/14/1991,India
Bhavana Radhakrishnan,Musicologist,7/28/1961,India
Zarina,Printmaker,7/16/1937,India
Arpita Ghosh,Politician,7/10/1966,India
Mamtaz Sanghamita,Politician,1/16/1946,India
Gayathri Iyer,Actor,6/16/1990,India
Kothapalli Geetha,Politician,2/4/1971,India
Narayani Devi,Politician,,India
Shashaa Tirupati,Singer-Songwriter,12/21/1987,India
Sharanya Srinivas,Singer,1/3/1991,India
Dola Sen,Politician,3/26/1967,India
Gurleen Grewal,Model,1/21/1993,India
Sombala Kumar,Singer,,India
Geetika Varde,Singer,,India
Kiran Bir Sethi,Businessperson,4/8/1966,India
Zehra Naqvi,Actor,7/5/1977,Australia
Rajinder Kaur,Journalist,2/10/1931,India
Loitongbam Ashalata Devi,Association Football Player,7/3/1993,India
Patralekha Paul,Actor,2/20/1990,India
Amita Pathak,Actor,1989-00-00,India
Rubi Noor,Politician,8/12/1945,India
Kutty Saramma,Athletics Competitor,2/25/1971,India
Rajwinder Kaur,Judoka,4/2/1984,India
Navjot Kaur,Amateur Wrestler,2/10/1990,India
Pinki Rani,Boxer,4/28/1990,India
Saikhom Mirabai Chanu,Weightlifter,8/8/1994,India
Keerthy Suresh,Actor,10/17/1992,India
Apurvi Chandela,Sport Shooter,1/4/1993,India
Maya Rao,Choreographer,5/2/1928,India
Mavelikkara Ponnamma,Actor,,India
Rachana Parulkar,Actor,10/10/1990,India
Swati Singh,Weightlifter,10/2/1987,India
Malathi Basappa,Model,1950-00-00,India
Rajashree Birla,Academic,1948-00-00,India
Mrunalini Kunte,Chess Player,12/23/1973,India
M. Subhadra Nair,Gynaecologist,1/21/1929,India
Neena Haridas,Journalist,7/16/1973,India
Tara Bhandari,Politician,1/21/1945,India
Ranjanben Dhananjay Bhatt,Politician,8/10/1962,India
Gehana Vasisth,Actor,6/16/1993,India
Reenu Mathews,Actor,1986-00-00,India
Prarthana Thombare,Tennis Player,6/18/1994,India
Cherry Mardia,Actor,5/7/1991,India
Aishwarya Nedunchezhiyan,Sailor,1/1/1996,India
Jamie Janumala,Comedian,10/19/1987,India
Naheed Abidi,Academic,1961-00-00,India
Trisha Deb,Archer,10/21/1991,India
Saraswathi Vishveshwara,Chemist,4/30/1946,India
Arjumman Mughal,Actor,1/1/1990,India
Jasleen Royal,Songwriter,7/8/1991,India
Saniya Anklesaria,Actor,9/30/2001,India
Rashmi Verma,Politician,,India
Shraddha Sharma,Singer,9/15/1995,India
Sanjana Sanghi,Model,9/2/1996,India
Mehtab,Actor,4/28/1918,India
Binny Yanga,Social Worker,7/7/1958,India
Mrunalini Devi Puar,Dietitian,6/25/1931,India
Ujjaini Mukherjee,Singer,,India
Bhakti Sharma,Swimmer,11/30/1989,India
Mamata Dash,Writer,10/4/1947,India
Debala Mitra,Historian,12/14/1925,British India
Mohita Sahdev,Badminton Player,2/5/1988,India
Reshmi Menon,Actor,10/31/1989,India
Henna Singal,Singer,12/12/1984,India
Madhumita Sarkar,Actor,10/26/1994,India
Mrinalini Sinha,,2/27/1960,India
Aisha Chaudhary,Academic,3/27/1996,India
Louis Marandi,Politician,1/1/1965,India
Nakshatra,Actor,1990-00-00,India
Neelam Mehra,Actor,,India
C. T. Rajakantham,Actor,1912-00-00,India
Sarungbam Bimola Kumari Devi,Physician,,India
P. R. Varalakshmi,Actor,1901-00-00,India
Shakunthala T Shetty,Politician,,India
Sara Khan,Actor,8/6/1990,India
Himani Savarkar,Politician,1947-00-00,India
Vidya Pillai,Snooker Player,11/26/1977,India
Priti Menon,Singer,9/9/1985,India
Jameela Nishat,Writer,1/1/1955,India
Kamala Bahuguna,Politician,1/1/1923,India
Uthara Unnikrishnan,Singer,6/11/2004,India
Sahodrabai Rai,Politician,1919-00-00,India
Amalprava Das,Academic,11/12/1911,India
Samiksha Bhatnagar,Actor,,India
K. R. Savithri,Actor,5/24/1948,India
Laila Tyabji,Academic,5/2/1947,India
Pearle Maaney,Actor,5/28/1989,India
Neha Ratnakaran,Actor,3/24/1997,India
Yashomati Chandrakant Thakur,Politician,5/17/1974,India
Savita Behen,Politician,1/23/1919,India
Jigyasa Singh,Actor,6/20/1994,India
Klaudia Dudová,Actor,9/2/1988,Czech Republic
జయశ్రీ నాయుడు,Actor,1/1/1991,India
Parvathi Nayar,Artist,1/1/1964,India
Sethulakshmi,Actor,1943-00-00,India
Swati Chitnis,Actor,10/17/1964,India
Ishita Chauhan,Actor,9/14/1999,India
Mridula Mukherjee,Historian,1950-00-00,India
Thangam Philip,Nutritionist,5/12/1921,India
Anna Rajam Malhotra,,7/17/1927,India
Nistula Hebbar,Journalist,3/17/1975,India
Samidha Guru,Actor,8/6/1980,India
S. Valarmathi,Politician,,India
Naina Singh Chautala,Politician,1/1/1966,India
Karishma Sharma,Actor,12/22/1993,India
Sakshi Gulati,Actor,3/10/1988,India
Anisha Acharya,Film Editor,,India
Madan Kaur,Politician,1935-00-00,India
Rajula Annie Watson,Theologian,1/18/1960,India
Inderjit Kaur Barthakur,Economist,1/1/1934,India
Malavika Mohanan,Actor,8/7/1994,India
Chandrabati Devi,Actor,10/19/1909,India
Shimul Javeri Kadri,Architect,1962-00-00,India
Sumaira Abdulali,Environmentalist,5/22/1961,India
Pavani Gangireddy,Actor,8/20/1987,India
Mangala Narlikar,Scientist,1946-00-00,India
Kaomud Tyagi,Entomologist,,India
Karin J. Millson,Zoologist,,India
Joginder Singh Rita,Entomologist,,India
Laxmi Barupal,Politician,,India
Sushila Adivarekar,Politician,6/20/1923,India
Sakhi Gokhale,Actor,7/29/1993,India
Surabhi Hande,Actor,5/20/1989,India
T. Sreenidhi,Singer,1/26/1990,India
K. Jennitha Anto,Chess Player,4/10/1987,India
Deborah Herold,Sport Cyclist,2/18/1995,India
Vidhya Venkatesh,Actor,,India
Vandita Shrivastava,Model,4/11/1983,India
Suniti Ashok Deshpande,Teacher,11/8/1954,India
Kishori Ballal,Actor,1937-00-00,India
Lin Laishram,Model,12/19/1985,India
Ritu Pathak,Singer,9/4/1987,India
Sussanne Khan,Interior Designer,10/26/1978,India
Swapna Patker,Screenwriter,4/16/1982,India
Shyamala Pappu,Lawyer,5/21/1933,India
Simran Pareenja,Actor,9/28/1996,India
Gayatri Pawaskar,Sport Shooter,9/4/1999,India
Mamatamayee Choudhury,Writer,1970-00-00,India
Salam Rita Devi,Entomologist,,India
Pratibha Prahlad,Choreographer,1/1/1962,India
Shashi Mittal,Film Producer,1970-03-00,India
Zaira Wasim,Actor,10/23/2000,India
Baisali Mohanty,Choreographer,8/5/1994,India
Priyadarshini Chatterjee,Model,9/4/1996,India
Veena Nair,Actor,5/21/1989,India
Samantha Lobatto,Cricketer,9/23/1988,India
Deepika Amin,Actor,,India
Rathika Ramasamy,Photographer,,India
Ruchi Savarn,Actor,5/26/1992,India
Anu Sithara,Actor,8/21/1995,India
Zoya,Songwriter,4/11/1993,India
Radhika Rao,Film Director,3/27/1972,India
Saraswati Pradhan,Politician,5/30/1925,India
Neena Prasad,Dancer,,India
Sufi Gulati,,,India
Maya Ray,Politician,10/23/1926,British India
Savitri Shyam,Politician,5/2/1918,India
Pavithra Lokesh,Actor,1/1/1979,India
शिनी दोषी,Actor,,India
Lakshmi Kanakala,Actor,1939-00-00,India
Meeran Chadha Borwankar,Police Officer,1957-00-00,India
Koushani Mukherjee,Actor,5/17/1992,India
Sneha Devi,Writer,1/1/1916,India
Thodupuzha Vasanthi,Actor,1952-00-00,India
M. M. Manasi,Playback Singer,1/8/1993,India
Manpreet Akhtar,Singer,1963-00-00,India
Shivani Tomar,Actor,2/22/1990,India
Raja Kumari,Songwriter,1/11/1986,India
Sheoran Nirmla,Athletics Competitor,7/15/1995,India
Tatiana Swaminathan,Entomologist,,India
Karya Bagang,Politician,1/1/1977,India
Usasi Misra,Actor,,India
S. Aishwarya,Musician,10/27/1995,India
Smita Bharti,Actor,8/2/1964,India
Gurubari Mirdha,,,India
Mira Seth,Diplomat,,India
Divya Pillai,Actor,11/23/1985,India
Lalita Iyer,Novelist,1/1/1953,India
Dangmei Grace,Association Football Player,2/5/1996,India
Sangita Basfore,Association Football Player,5/18/1997,India
Yumlembam Premi Devi,Association Football Player,12/6/1993,India
Sayani Palit,Singer-Songwriter,7/5/1989,India
Tamar Murtem,Politician,,India
K. L. V. Vasantha,Actor,1923-00-00,India
Kanika Tiwari,Model,3/9/1996,India
Sudha Roy,Trade Unionist,1/1/1914,India
Utkarshini Vashishtha,Screenwriter,,India
Manasa Radhakrishnan,Actor,9/29/1998,India
Abantika Deka,Badminton Player,1/1/1987,India
Sagardeep Kaur,Athletics Competitor,9/24/1981,India
Rukmini Maitra,Model,6/27/1991,India
Sharda Mehta,Writer,1882-06-26,India
Poonam Chopra,Judoka,2/10/1974,India
Jaya Sharma,Activist,,India
Ridhima Pandit,Actor,6/25/1990,India
Abhidnya Bhave,Actor,3/13/1989,India
Zakia Soman,Politician,1/1/2000,India
Pashupati Kumar Paras,Politician,,India
Nandita Adhiya,Cricketer,1/6/1978,India
Snehal Jadhav,Cricketer,10/17/1989,India
Sanjula Naik,Cricketer,10/6/1996,India
Pooja Kadian,Martial Artist,10/1/1991,India
Yukti Kapoor,Actor,3/27/1997,India
Rinu Razak,Singer-Songwriter,8/28/1996,India
Nemcha Kipgen,Politician,,India
Kalyan Jain,Politician,2/6/1934,India
Salma Siddiqui,Novelist,6/18/1931,India
Gurmehar Kaur,Student,9/24/1997,India
Nandini Harinath,Astronautical Engineer,2000-00-00,India
Poonam Salotra,Researcher,10/8/1955,India
Soniya Nityanand,Physician,9/6/1962,India
Pushkala Prasad,Academic,4/14/1957,United States Of America
Deepa Sahu,Actor,,India
Sampa Das,Biologist,,India
Madhabi Dasi,Poet,,India
Minati Kumari Das,,3/5/1994,India
Padmalatha,Singer,,India
Geeta Rao,Actor,,India
S. Ramya Roopa,Zoologist,,India
Eesha Rebba,Actor,4/19/1988,India
Nihal Sarkar,Athletics Competitor,,India
Nandini Bajpai,Children'S Writer,,India
Rita Singh,Botanist,1/1/1958,India
Aditi Singh,Politician,11/15/1987,India
Anshu Jamsenpa,Mountaineer,12/31/1979,India
Savitri Katheria,Politician,,India
Lakhan Singh,Politician,,India
Kailash Pati,Politician,,India
Vandana Vithlani,Actor,1/26/1979,India
Jyotsana Srivastava,Politician,1938-00-00,India
पार्वती वझे,Actor,,India
பி. எஸ். ஞானம்,Actor,,India
Ujjwala Majumdar,Revolutionary,11/21/1914,British India
V. Nanammal,Teacher,2/24/1920,India
Jyoti Gauba,Actor,7/16/1982,India
అమృతవర్షిణి,Actor,1/1/1988,India
Poonam Ghadge,Actor,,India
Arati Devi,Politician,,India
Mandakini Mahanta,Weightlifter,,India
Hemangini Devi,Writer,,India
Madhumita Das,,,India
Priya Jhingan,Military Officer,,India
Iman Chakraborty,Singer,9/13/1989,India
Rimpi Das,Actor,10/1/1984,India
Prajnasundari Devi,Writer,,British India
Rutaparna Panda,Badminton Player,5/7/1999,India
Savita Kovind,Politician,4/15/1952,India
Damini Gowda,Swimmer,2/20/1999,India
Sfurti Sahare,Academic,,India
Iqra Rasool,Cricketer,8/15/2000,India
Seema Tomar,Sport Shooter,7/3/1982,India
Banaja Devi,,8/10/1941,India
Shruti Mundada,Badminton Player,3/14/1994,India
Sri Krishna Priya Kudaravalli,Badminton Player,10/28/1997,India
Swanandi Tikekar,Actor,11/13/1990,India
Aditi Avasthi,Entrepreneur,12/10/1981,India
Sister Claire Smmi,Painter,1937-00-00,India
Pratiksha Jadhav,Actor,1/17/1987,India
Kamla Kumari,Politician,1/14/1937,India
Vijaya Raje,Politician,9/16/1919,India
Manjula Devi,Politician,12/5/1912,India
Saniya Shaikh,Sport Shooter,4/25/1992,India
Theni Kunjarammal,Actor,,India
Parvati Devi,Politician,5/1/1934,India
Kesharbai Kshirsagar,Politician,3/29/1930,India
Nirmala Wadhwani,Politician,1964-00-00,India
Mona Hensman,Politician,1899-08-25,India
Minoti Apte,Dancer,2000-00-00,Australia
Joyoti Basu,Academic,12/17/1957,India
Vanga Geetha,Politician,3/1/1964,India
Anwesha Reddy,Squash Player,9/3/1991,India
Deepika Henry Joseph,Kabaddi Player,,India
Anita Mavi,Kabaddi Player,,India
Rekha Arya,Politician,5/9/1978,India
Phyllis Cox Berthoud,Tennis Player,1887-04-08,United Kingdom
Kandasamy Valarmathi,Carcinologist,2000-00-00,India
శ్రీలక్ష్మి కనకాల,Actor,2000-00-00,India
Roshni Sahota,Actor,9/12/1992,India
Supriya Nayak,Actor,,India
Bhargavi Narayan,Actor,2/4/1938,India
Sayali Sanjeev,Actor,1/31/1993,India
Toral Rasputra,Actor,12/26/1987,India
Maheshwari Chauhan,Athlete,7/4/1995,India
Chitra Deb,Writer,11/24/1943,India
Drashti Kaushik,Software Developer,,India
Sunayani Devi,Painter,1875-06-18,India
Violet Peters,Athletics Competitor,,India
Elizabeth Davenport,Athletics Competitor,,India
Padmini Thomas,Athletics Competitor,,India
Banoo Gulzar,Athletics Competitor,,India
Vijja,Poet,,India
Chanda Singh Gaur,Politician,5/1/1960,India
Ashima Narwal,Model,12/27/1995,India
Chandrima Shaha,Cell Biologist,10/14/1952,India
Neeta Puri,Actor,,India
Sonal Jha,Actor,7/29/1971,India
Bhaswati Basu,Artist,,India
Kankana Banerjee,Musician,4/19/1946,India
Sukanya Datta,Writer,1/1/1961,India
Ashmita Chaliha,Badminton Player,10/18/1999,India
Dr. Jyoti Kiran Shukla,Politician,10/16/1968,India
Pincky Balhara,Amateur Wrestler,1/1/1998,India
Swati,Field Hockey Player,5/14/1993,India
Sarita Gayakwad,Athletics Competitor,6/1/1994,India
Manav Thakkar,Table Tennis Player,4/14/2000,India
Naina Singh,Actor,,India
Komal Kundar,Model,,India
Nitanshi Goel,Actor,6/12/2008,India
V. K. Vismaya,Athletics Competitor,5/14/1997,India
Bannihatti Parameshwarappa Dakshayani,Mathematician,,India
Aishwarya Pisse,Television Actor,2/16/1990,India
Nutakki Priyanka,Chess Player,6/1/2002,India
Nikita Soni,Model,,India
Aashna Gurav,,,India
Naima Khan Upreti,Actor,1938-00-00,India
Divya Maderna,Politician,10/25/1984,India
Pragya Singh Thakur,Politician,2/2/1970,India
Lavanya Rajamani,Lawyer,8/19/1973,India
Nganbam Sweety Devi,Association Football Player,1/1/1998,India
Sejal Kumar,Youtuber,1/1/1995,India
Geeta Parikh,Writer,8/11/1929,India
Sucheta Mishra,Poet,11/14/1965,India
Sangeeta Yadav,Politician,7/20/1981,India
Rashmi Raul,Novelist,,India
Trupti Sinha,Film Actor,,India
Rajkumari Devi,Farmer,,India
Sushila Shamad,Novelist,,India
Seema Rao,Researcher,,India
Shafia Zubair,Politician,2/3/1951,India
Parvathi Nenmenimangalam,,,British India
Usha Devi,Politician,2/25/1952,India
Mamta Madhi,Politician,1/1/1971,India
Tukuni Sahu,Politician,,India
Pramila Mallik,Politician,3/4/1963,India
Shanti Devi,Politician,,India
Patta Nayak,Politician,4/2/1950,India
Harleen Deol,Cricketer,6/21/1998,India
Akshada Bandekar,Singer,1/1/1998,India
Ashima Sharma,Fashion Designer,11/4/1991,India
Binapani Devi,,1918-00-00,British India
Geetanjali Singh,Film Actor,,India
Sarmistha Sethi,Politician,2/4/1974,India
Mini Vasudevan,Engineer,1965-00-00,India
Sauraseni Maitra,Film Actor,10/18/1993,India
Prabhati Mishra,Travel Writer,10/31/1948,India
Veena Devi,Politician,1/1/1976,India
Ankeeta R Maharana,Actor,1/12/1999,India
Sonu Anand Sharma,Badminton Player,3/8/1975,India
Sandhiya Ranganathan,Association Football Player,5/20/1996,India
Tanvie Hans,Association Football Player,,India
Archana Mosale,Actor,4/8/1996,India
Keshari Devi Patel,Politician,1/1/1957,India
Reddy Shanthi,Politician,,India
Raj Kaur,Archer,1/1/1991,India
Sai Uttejitha Rao Chukka,Badminton Player,8/10/1998,India
Ranju Geeta,Politician,8/1/1974,India
Disha Madan,Internet Celebrity,3/9/1992,India
Ayyalasomayajula Lalitha,Engineer,8/27/1919,India
Chanda Sharma,Actor,1/1/1970,India
Priyanka,Singer,7/2/1997,India
Venkatesan Subha,Sprinter,12/31/1999,India
Kiran Lahamate,Politician,,India
Trisha Kanyamarala,Chess Player,1/1/2005,India
Bushra Nausheen,Gynaecologist,,India
Meenu,Long-Distance Runner,,India
Aparna Vinod,Actor,2/19/1996,India
Trishna Basak,Writer,8/29/1970,India
Subha Varier,Engineer,,India
Mithoo Barooah,Swimmer,,India
Ipsita Biswas,Scientist,,India
Sonia Jabbar,Land Owner,,India
Laxmi Gautam,,1963-00-00,India
Dipa Sahu,Actor,10/25/1985,India
Bharati Shelat,Archaeologist,7/30/1939,India
Ditipriya Roy,Television Actor,8/10/2002,India
Laxmipriya Acharya,Novelist,9/30/1948,India
Sarojini Vaidya,Writer,6/15/1933,India
Qurratulain Hyder,Linguist,1/20/1927,India
Sudha Chandran,Actor,9/21/1964,India
Mother Teresa,Religious Sister,8/26/1910,Albania
Tamannaah Bhatia,Model,12/21/1989,India
Bindu,Actor,1/17/1951,India
Zohra Sehgal,Dancer,4/27/1912,British India
Kajol,Film Actor,8/5/1974,India
Geetha,Actor,7/14/1962,India
Kajal Aggarwal,Film Actor,6/19/1985,India
Mayawati,Politician,1/15/1956,India
Revathi,Actor,7/8/1966,India
Yaragudipati Venkata Mahalakshmi,Film Actor,12/13/1952,India
Indra Nooyi,Businessperson,10/28/1955,India
Subbaraman Vijayalakshmi,Chess Player,3/25/1979,India
Dronavalli Harika,Chess Player,1/12/1991,India
Aditi Lahiri,Linguist,7/14/1952,India
Santhi Soundarajan,Middle-Distance Runner,4/17/1981,India
Lhakpa Tsamchoe,Actor,1/1/1972,India
Boa Sr.,,1925-00-00,India
Surinder Kaur,Singer,11/25/1929,British India
Anandamayi Ma,Philosopher,1896-04-30,British India
Amrit Kaur,Politician,1889-02-02,British India
Raman Parimala,Mathematician,11/21/1948,India
Jwala Gutta,Badminton Player,9/7/1983,India
Nafisa Joseph,Model,3/28/1978,India
Aparna Popat,Badminton Player,1/18/1978,India
Karthika Mathew,Actor,,India
Saraswathi Gora,Political Activist,9/28/1912,India
Waheeda Rehman,Film Actor,5/14/1938,India
Rekha,Film Actor,10/10/1954,India
Manorama,Stage Actor,5/26/1937,India
Geetanjali Shree,Author,1/1/1957,India
Jayalalitha Jayaram,Film Actor,2/24/1948,India
Ponnara Saraswathi,University Teacher,,India
Prabha Rau,Politician,3/4/1935,India
Namrata Shirodkar,Actor,1/22/1972,India
M. L. Vasanthakumari,Singer,7/3/1928,India
Arpana Caur,Artist,9/4/1954,India
Kavita Lad,Actor,11/13/1973,India
Archana Jose Kavi,Actor,1/4/1990,India
Neha Sharma,Model,11/21/1987,India
Dhanya Nair,Badminton Player,7/16/1984,India
Deepthi Chapala,Badminton Player,6/2/1979,India
Mandākrāntā Sen,Poet,9/15/1972,India
Pandimukkala Venkata Vara Lakshmi,Badminton Player,11/8/1974,India
Vijayaraje Scindia,Politician,10/12/1919,India
Sheela Gowda,Artist,1/1/1957,India
Seema Antil,Discus Thrower,7/27/1983,India
Nina Shivdasani,Film Director,5/15/1946,India
Heeba Shah,Actor,,India
Dölma Gyari,Politician,1/1/1964,India
Bhairavi Raichura,Actor,4/20/1979,India
Pratyusha Banerjee,Television Actor,8/10/1991,India
Urmila Matondkar,Presenter,2/4/1974,India
Pearl Goss,Badminton Player,1910-00-00,India
P. Madhuri,Singer,1/1/1943,India
Vani Jairam,Actor,11/30/1945,India
S. Janaki,Actor,4/23/1938,India
Reita Faria,Model,8/23/1945,India
Ami Vashi,Model,,India
Agatha Sangma,Politician,7/24/1980,India
Rati Agnihotri,Model,12/10/1960,India
Srabanti Chatterjee,Actor,8/13/1987,India
Ritu Menon,Writer,1/1/2000,India
Shweta Bachchan Nanda,Journalist,3/17/1974,India
Nirupa Roy,Actor,1/4/1931,India
Jamuna Rani,Singer,5/17/1938,India
Ritu Sarin,Film Director,1950-00-00,India
Avvaiyar,Poet,,India
Sarojini Sahoo,Philosopher,1/4/1956,India
Peeya Rai Chowdhary,Actor,1/1/1953,India
Shumona Sinha,Writer,6/27/1973,India
Meera Jasmine,Actor,2/15/1982,India
Vasundhara Das,Actor,1977-00-00,India
Shamna Kasim,Actor,2/1/1989,India
Soundarya Rajinikanth,Graphic Designer,9/20/1984,India
Priya Gill,Actor,12/9/1977,India
C. B. Muthamma,Diplomat,1/24/1924,India
Sripriya,Actor,3/5/1956,India
Pramila Bhatt,Cricketer,9/16/1969,India
Lakshmi Menon,Model,11/4/1982,India
Aditi Gowitrikar,Actor,5/21/1974,India
Anjala Zaveri,Actor,4/20/1972,United Kingdom
Anu Hasan,Model,7/15/1970,India
Jikki,Singer,11/3/1935,India
Jessica Lal,Model,1/5/1965,India
Rekha,Actor,5/18/1971,India
Nimmi,Actor,2/18/1933,India
Vijayashanti,Politician,6/24/1966,India
Dhanya Mary Varghese,Actor,9/17/1985,India
Ileana D'Cruz,Model,11/1/1986,India
Poonam Dhillon,Actor,4/18/1962,India
Sulabha Deshpande,Film Actor,1/1/1937,India
Manu Bhandari,Novelist,4/3/1931,India
Navaneet Kaur,Actor,1/3/1986,India
Pandari Bai,Actor,9/18/1928,India
Sara Corner,Model,,India
Aarya Ambekar,Actor,6/16/1994,India
Pooja Chopra,Actor,5/3/1985,India
'Punnagai Poo' Gheetha,Actor,,Malaysia
A. Jaya,Politician,,India
Arati Mukhopadhyay,Singer,1943-00-00,India
Aanchal Thakur,Alpine Skier,8/28/1996,India
Aashika Bhatia,Actor,12/15/1995,India
Aarti Sequeira,Chef,8/19/1978,India
Abha Maiti,Politician,4/22/1925,India
Accamma Cherian,Activist,2/14/1909,India
Achint Kaur,Actor,9/5/1977,India
Aishwarya Majmudar,Singer,10/5/1995,India
Alamjeet Kaur Chauhan,Lawyer,1955-00-00,India
Akriti Kakar,Singer,8/7/1986,India
Alka Balram Kshatriya,Politician,,India
Alka Verma,Actor,2/20/1968,India
Amar Noorie,Actor,,India
Amin Dhillon,Beauty Pageant Contestant,3/6/1985,Canada
Ambili Devi,Actor,1/1/1985,India
Mamta Sharma,Singer,9/7/1980,India
Amrita Patel,Businessperson,11/13/1943,India
Anita Rau Badami,Novelist,9/24/1961,India
Anara Gupta,Model,8/29/1986,India
Angana P. Chatterji,Activist,11/1/1966,India
Annapurna Mishra,Politician,,India
Annie,Actor,7/21/1978,India
Anju Jain,Cricketer,8/25/1994,India
Anjolie Ela Menon,Painter,1/1/1940,India
Anu Prabhakar,Actor,11/9/1974,India
Anuja Chauhan,Author,1/1/1970,India
Anushka Manchanda,Singer,2/11/1985,India
Archana Udupa,Singer,2/3/1983,India
Arunadhati Santosh Ghosh,Cricketer,1/1/1960,India
Apara Mehta,Actor,8/13/1960,India
Arati Ankalikar-Tikekar,Actor,1/27/1963,India
Archana Joglekar,Actor,3/1/1965,India
Arti Puri,Model,1/8/1985,India
Arundhati Ghose,Diplomat,11/25/1939,India
Asha Agarwal,Marathon Runner,,India
Ashnoor Kaur,Actor,5/4/2004,India
Ashwini Bhave,Actor,5/7/1972,India
B. R. Chaya,Singer,,India
Begum Akbar Jahan Abdullah,Politician,1907-00-00,India
Behroze Edulji,Cricketer,4/13/1950,India
Bem Le Hunte,Author,1/1/1964,India
Bhagyalakshmi,Actor,11/1/1962,India
Bhakti Barve,Actor,9/10/1948,India
Bhargavi Chirmule,Actor,3/29/1978,India
Bhavya,Actor,4/18/1966,India
Bhavana Pundlikrao Gawali,Politician,5/23/1973,India
Bhama,Actor,5/23/1980,India
Bijoya Ray,Actor,1918-00-00,India
Binita Toppo,Field Hockey Player,11/21/1980,India
